Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	positive regulation of neutrophil chemotaxis (GO:0090023)	1/25	0.08970120926186356	1.0	0	0	10.666666666666668	25.72022430749932	MOSPD2
GO_Biological_Process_2018	receptor catabolic process (GO:0032801)	1/25	0.08970120926186356	1.0	0	0	10.666666666666668	25.72022430749932	NEDD4
GO_Biological_Process_2018	positive regulation of microtubule polymerization or depolymerization (GO:0031112)	1/25	0.08970120926186356	1.0	0	0	10.666666666666668	25.72022430749932	NAV3
GO_Biological_Process_2018	DNA replication initiation (GO:0006270)	1/25	0.08970120926186356	1.0	0	0	10.666666666666668	25.72022430749932	ORC4
GO_Biological_Process_2018	mRNA splice site selection (GO:0006376)	1/25	0.08970120926186356	1.0	0	0	10.666666666666668	25.72022430749932	PSIP1
GO_Biological_Process_2018	fatty acid derivative biosynthetic process (GO:1901570)	1/25	0.08970120926186356	1.0	0	0	10.666666666666668	25.72022430749932	ACAT1
GO_Biological_Process_2018	limb development (GO:0060173)	1/25	0.08970120926186356	1.0	0	0	10.666666666666668	25.72022430749932	PCSK5
GO_Biological_Process_2018	regulation of transmembrane transport (GO:0034762)	1/25	0.08970120926186356	1.0	0	0	10.666666666666668	25.72022430749932	NEDD4
GO_Biological_Process_2018	negative regulation of oxidative stress-induced cell death (GO:1903202)	1/25	0.08970120926186356	1.0	0	0	10.666666666666668	25.72022430749932	SOD2
GO_Biological_Process_2018	3'-phosphoadenosine 5'-phosphosulfate metabolic process (GO:0050427)	1/26	0.0931190960947256	1.0	0	0	10.256410256410255	24.347446173668303	SULT1B1
GO_Biological_Process_2018	peptidyl-tyrosine dephosphorylation (GO:0035335)	1/26	0.0931190960947256	1.0	0	0	10.256410256410255	24.347446173668303	PTPRZ1
GO_Biological_Process_2018	regulation of potassium ion transmembrane transporter activity (GO:1901016)	1/26	0.0931190960947256	1.0	0	0	10.256410256410255	24.347446173668303	NEDD4
GO_Biological_Process_2018	regulation of voltage-gated calcium channel activity (GO:1901385)	1/26	0.0931190960947256	1.0	0	0	10.256410256410255	24.347446173668303	DMD
GO_Biological_Process_2018	glial cell differentiation (GO:0010001)	1/26	0.0931190960947256	1.0	0	0	10.256410256410255	24.347446173668303	PTPRZ1
GO_Biological_Process_2018	respiratory tube development (GO:0030323)	1/26	0.0931190960947256	1.0	0	0	10.256410256410255	24.347446173668303	PCSK5
GO_Biological_Process_2018	positive regulation of neutrophil migration (GO:1902624)	1/26	0.0931190960947256	1.0	0	0	10.256410256410255	24.347446173668303	MOSPD2
GO_Biological_Process_2018	regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)	1/26	0.0931190960947256	1.0	0	0	10.256410256410255	24.347446173668303	DMD
GO_Biological_Process_2018	cilium assembly (GO:0060271)	3/289	0.094652538456601	1.0	0	0	2.7681660899653977	6.526069431923344	TBC1D32;WDPCP;CFAP54
GO_Biological_Process_2018	positive regulation of granulocyte chemotaxis (GO:0071624)	1/27	0.09652432039763756	1.0	0	0	9.876543209876543	23.090965704139638	MOSPD2
GO_Biological_Process_2018	GPI anchor metabolic process (GO:0006505)	1/27	0.09652432039763756	1.0	0	0	9.876543209876543	23.090965704139638	PIGN
GO_Biological_Process_2018	modification-dependent protein catabolic process (GO:0019941)	2/142	0.09941136468924934	1.0	0	0	3.755868544600939	8.67038061583205	USP33;NEDD4
GO_Biological_Process_2018	regulation of calcium ion transmembrane transporter activity (GO:1901019)	1/28	0.09991692846204743	1.0	0	0	9.523809523809524	21.937296701036196	DMD
GO_Biological_Process_2018	protein targeting to vacuole (GO:0006623)	1/28	0.09991692846204743	1.0	0	0	9.523809523809524	21.937296701036196	NEDD4
GO_Biological_Process_2018	muscle fiber development (GO:0048747)	1/28	0.09991692846204743	1.0	0	0	9.523809523809524	21.937296701036196	DMD
GO_Biological_Process_2018	negative regulation of microtubule polymerization or depolymerization (GO:0031111)	1/28	0.09991692846204743	1.0	0	0	9.523809523809524	21.937296701036196	NAV3
GO_Biological_Process_2018	protein phosphorylation (GO:0006468)	4/471	0.10065221380678803	1.0	0	0	2.264685067232838	5.199907446937848	MAPK10;PRKCH;FRK;CDKL1
GO_Biological_Process_2018	regulation of TORC1 signaling (GO:1903432)	1/29	0.1032969663744447	1.0	0	0	9.195402298850574	20.874917429220247	SZT2
GO_Biological_Process_2018	synaptic transmission, cholinergic (GO:0007271)	1/29	0.1032969663744447	1.0	0	0	9.195402298850574	20.874917429220247	RIC3
GO_Biological_Process_2018	protein K63-linked deubiquitination (GO:0070536)	1/29	0.1032969663744447	1.0	0	0	9.195402298850574	20.874917429220247	USP33
GO_Biological_Process_2018	regulation of striated muscle contraction (GO:0006942)	1/30	0.10666448008193466	1.0	0	0	8.888888888888891	19.893929522652886	DMD
GO_Biological_Process_2018	regulation of macrophage derived foam cell differentiation (GO:0010743)	1/30	0.10666448008193466	1.0	0	0	8.888888888888891	19.893929522652886	PRKCH
GO_Biological_Process_2018	regulation of keratinocyte differentiation (GO:0045616)	1/30	0.10666448008193466	1.0	0	0	8.888888888888891	19.893929522652886	PRKCH
GO_Biological_Process_2018	amino acid transmembrane transport (GO:0003333)	1/30	0.10666448008193466	1.0	0	0	8.888888888888891	19.893929522652886	SLC38A6
GO_Biological_Process_2018	coenzyme biosynthetic process (GO:0009108)	1/30	0.10666448008193466	1.0	0	0	8.888888888888891	19.893929522652886	ACAT1
GO_Biological_Process_2018	regulation of embryonic development (GO:0045995)	1/30	0.10666448008193466	1.0	0	0	8.888888888888891	19.893929522652886	WDPCP
GO_Biological_Process_2018	regulation of neutrophil chemotaxis (GO:0090022)	1/30	0.10666448008193466	1.0	0	0	8.888888888888891	19.893929522652886	MOSPD2
GO_Biological_Process_2018	superoxide metabolic process (GO:0006801)	1/30	0.10666448008193466	1.0	0	0	8.888888888888891	19.893929522652886	SOD2
GO_Biological_Process_2018	determination of bilateral symmetry (GO:0009855)	1/30	0.10666448008193466	1.0	0	0	8.888888888888891	19.893929522652886	DNAH11
GO_Biological_Process_2018	cardiac muscle cell action potential (GO:0086001)	1/30	0.10666448008193466	1.0	0	0	8.888888888888891	19.893929522652886	DMD
GO_Biological_Process_2018	vacuolar transport (GO:0007034)	1/30	0.10666448008193466	1.0	0	0	8.888888888888891	19.893929522652886	NEDD4
GO_Biological_Process_2018	fatty-acyl-CoA biosynthetic process (GO:0046949)	1/31	0.1100195153566116	1.0	0	0	8.602150537634408	18.98578508896856	ACAT1
GO_Biological_Process_2018	anterograde axonal transport (GO:0008089)	1/32	0.11336211783302473	1.0	0	0	8.333333333333334	18.143066678400782	BLOC1S6
GO_Biological_Process_2018	spermatogenesis (GO:0007283)	2/154	0.1137531772777067	1.0	0	0	3.463203463203464	7.528049487201607	SYCP1;CFAP54
GO_Biological_Process_2018	male gamete generation (GO:0048232)	2/155	0.1149717315595246	1.0	0	0	3.4408602150537635	7.442818041674361	SYCP1;CFAP54
GO_Biological_Process_2018	protein trimerization (GO:0070206)	1/33	0.1166923329201196	1.0	0	0	8.080808080808081	17.359308613368015	TRIM22
GO_Biological_Process_2018	protein deacetylation (GO:0006476)	1/33	0.1166923329201196	1.0	0	0	8.080808080808081	17.359308613368015	PRDM5
GO_Biological_Process_2018	regulation of potassium ion transmembrane transport (GO:1901379)	1/33	0.1166923329201196	1.0	0	0	8.080808080808081	17.359308613368015	NEDD4
GO_Biological_Process_2018	GPI anchor biosynthetic process (GO:0006506)	1/33	0.1166923329201196	1.0	0	0	8.080808080808081	17.359308613368015	PIGN
GO_Biological_Process_2018	oxoacid metabolic process (GO:0043436)	1/33	0.1166923329201196	1.0	0	0	8.080808080808081	17.359308613368015	SULT1B1
GO_Biological_Process_2018	positive regulation of nucleocytoplasmic transport (GO:0046824)	1/34	0.1200102059268166	1.0	0	0	7.843137254901961	16.628850905305473	NEDD4
GO_Biological_Process_2018	cellular response to glucose starvation (GO:0042149)	1/34	0.1200102059268166	1.0	0	0	7.843137254901961	16.628850905305473	SZT2
GO_Biological_Process_2018	protein ubiquitination (GO:0016567)	4/507	0.1227132595090337	1.0	0	0	2.1038790269559504	4.41373805369207	UBE2D4;BTBD1;NEDD4;FBXO15
GO_Biological_Process_2018	apoptotic mitochondrial changes (GO:0008637)	1/35	0.12331578196011432	1.0	0	0	7.6190476190476195	15.946719090059336	SOD2
GO_Biological_Process_2018	anterior/posterior pattern specification (GO:0009952)	1/35	0.12331578196011432	1.0	0	0	7.6190476190476195	15.946719090059336	PCSK5
GO_Biological_Process_2018	cellular protein localization (GO:0034613)	3/328	0.12533532879569004	1.0	0	0	2.4390243902439024	5.065274397914356	TBC1D8B;RIC3;DMD
GO_Biological_Process_2018	carboxylic acid transmembrane transport (GO:1905039)	1/36	0.12660910599668915	1.0	0	0	7.407407407407407	15.30852477447914	SLC38A6
GO_Biological_Process_2018	regulation of microtubule polymerization (GO:0031113)	1/36	0.12660910599668915	1.0	0	0	7.407407407407407	15.30852477447914	NAV3
GO_Biological_Process_2018	flagellated sperm motility (GO:0030317)	1/36	0.12660910599668915	1.0	0	0	7.407407407407407	15.30852477447914	DNAH11
GO_Biological_Process_2018	regulation of ion transmembrane transport (GO:0034765)	1/36	0.12660910599668915	1.0	0	0	7.407407407407407	15.30852477447914	NEDD4
GO_Biological_Process_2018	sulfur compound catabolic process (GO:0044273)	1/36	0.12660910599668915	1.0	0	0	7.407407407407407	15.30852477447914	ACAT1
GO_Biological_Process_2018	regulation of sodium ion transport (GO:0002028)	1/36	0.12660910599668915	1.0	0	0	7.407407407407407	15.30852477447914	NEDD4
GO_Biological_Process_2018	regulation of cell morphogenesis involved in differentiation (GO:0010769)	1/37	0.1298902228088851	1.0	0	0	7.207207207207206	14.710382884313164	NEDD4
GO_Biological_Process_2018	histone deacetylation (GO:0016575)	1/37	0.1298902228088851	1.0	0	0	7.207207207207206	14.710382884313164	PRDM5
GO_Biological_Process_2018	cardiac muscle contraction (GO:0060048)	1/37	0.1298902228088851	1.0	0	0	7.207207207207206	14.710382884313164	DMD
GO_Biological_Process_2018	axonal transport (GO:0098930)	1/37	0.1298902228088851	1.0	0	0	7.207207207207206	14.710382884313164	BLOC1S6
GO_Biological_Process_2018	secondary alcohol biosynthetic process (GO:1902653)	1/37	0.1298902228088851	1.0	0	0	7.207207207207206	14.710382884313164	ACAT1
GO_Biological_Process_2018	regulation of ubiquitin protein ligase activity (GO:1904666)	1/37	0.1298902228088851	1.0	0	0	7.207207207207206	14.710382884313164	CDC27
GO_Biological_Process_2018	neuron projection development (GO:0031175)	2/168	0.13110750267694193	1.0	0	0	3.1746031746031744	6.449960829183838	BLOC1S6;NEDD4
GO_Biological_Process_2018	regulation of dendrite development (GO:0050773)	1/38	0.1331591770565841	1.0	0	0	7.0175438596491215	14.148842430906468	NEDD4
GO_Biological_Process_2018	muscle filament sliding (GO:0030049)	1/39	0.13641601320601912	1.0	0	0	6.837606837606838	13.620828318580346	DMD
GO_Biological_Process_2018	actin-myosin filament sliding (GO:0033275)	1/39	0.13641601320601912	1.0	0	0	6.837606837606838	13.620828318580346	DMD
GO_Biological_Process_2018	alpha-amino acid catabolic process (GO:1901606)	1/40	0.13966077554387374	1.0	0	0	6.666666666666668	13.12359218996336	ACAT1
GO_Biological_Process_2018	cellular response to amino acid starvation (GO:0034198)	1/40	0.13966077554387374	1.0	0	0	6.666666666666668	13.12359218996336	SZT2
GO_Biological_Process_2018	negative regulation of TOR signaling (GO:0032007)	1/41	0.14289350826497224	1.0	0	0	6.504065040650407	12.654670722568204	SZT2
GO_Biological_Process_2018	phosphatidic acid biosynthetic process (GO:0006654)	1/41	0.14289350826497224	1.0	0	0	6.504065040650407	12.654670722568204	LCLAT1
GO_Biological_Process_2018	sterol biosynthetic process (GO:0016126)	1/41	0.14289350826497224	1.0	0	0	6.504065040650407	12.654670722568204	ACAT1
GO_Biological_Process_2018	phosphatidic acid metabolic process (GO:0046473)	1/42	0.14611425534137773	1.0	0	0	6.349206349206349	12.211850111056124	LCLAT1
GO_Biological_Process_2018	regulation of calcium-mediated signaling (GO:0050848)	1/42	0.14611425534137773	1.0	0	0	6.349206349206349	12.211850111056124	DMD
GO_Biological_Process_2018	glycolipid biosynthetic process (GO:0009247)	1/43	0.14932306061762105	1.0	0	0	6.2015503875969005	11.79313567819187	PIGN
GO_Biological_Process_2018	regulation of ion transmembrane transporter activity (GO:0032412)	1/43	0.14932306061762105	1.0	0	0	6.2015503875969005	11.79313567819187	NEDD4
GO_Biological_Process_2018	determination of left/right symmetry (GO:0007368)	1/43	0.14932306061762105	1.0	0	0	6.2015503875969005	11.79313567819187	DNAH11
GO_Biological_Process_2018	post-translational protein modification (GO:0043687)	3/358	0.15107135646888206	1.0	0	0	2.23463687150838	4.223470378528873	BTBD1;FBXO15;ASB3
GO_Biological_Process_2018	positive regulation of protein localization to plasma membrane (GO:1903078)	1/44	0.15251996778810678	1.0	0	0	6.060606060606061	11.39672578903411	PRKCH
GO_Biological_Process_2018	digestive tract development (GO:0048565)	1/44	0.15251996778810678	1.0	0	0	6.060606060606061	11.39672578903411	PCSK5
GO_Biological_Process_2018	heart contraction (GO:0060047)	1/45	0.15570502033632766	1.0	0	0	5.925925925925927	11.020989374885065	DMD
GO_Biological_Process_2018	regulation of dendrite morphogenesis (GO:0048814)	1/45	0.15570502033632766	1.0	0	0	5.925925925925927	11.020989374885065	NEDD4
GO_Biological_Process_2018	positive regulation of intracellular transport (GO:0032388)	1/45	0.15570502033632766	1.0	0	0	5.925925925925927	11.020989374885065	NEDD4
GO_Biological_Process_2018	microtubule cytoskeleton organization involved in mitosis (GO:1902850)	1/45	0.15570502033632766	1.0	0	0	5.925925925925927	11.020989374885065	EFHC1
GO_Biological_Process_2018	peptidyl-tyrosine autophosphorylation (GO:0038083)	1/46	0.15887826166448996	1.0	0	0	5.797101449275362	10.664446492349937	FRK
GO_Biological_Process_2018	mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	1/47	0.16203973495778626	1.0	0	0	5.673758865248227	10.325751468415131	MT-ND6
GO_Biological_Process_2018	interleukin-12-mediated signaling pathway (GO:0035722)	1/47	0.16203973495778626	1.0	0	0	5.673758865248227	10.325751468415131	SOD2
GO_Biological_Process_2018	positive regulation of protein localization to cell periphery (GO:1904377)	1/47	0.16203973495778626	1.0	0	0	5.673758865248227	10.325751468415131	PRKCH
GO_Biological_Process_2018	cellular response to interleukin-12 (GO:0071349)	1/47	0.16203973495778626	1.0	0	0	5.673758865248227	10.325751468415131	SOD2
GO_Biological_Process_2018	positive regulation of cell differentiation (GO:0045597)	2/195	0.16608302411449982	1.0	0	0	2.7350427350427347	4.9101332523445596	BLOC1S6;PRKCH
GO_Biological_Process_2018	organelle assembly (GO:0070925)	3/377	0.1681843962392185	1.0	0	0	2.122015915119364	3.7829056866539568	TBC1D32;WDPCP;CFAP54
GO_Biological_Process_2018	protein K48-linked ubiquitination (GO:0070936)	1/49	0.1683275495268852	1.0	0	0	5.442176870748299	9.69710747325935	UBE2D4
GO_Biological_Process_2018	amino acid transport (GO:0006865)	1/49	0.1683275495268852	1.0	0	0	5.442176870748299	9.69710747325935	SLC38A6
GO_Biological_Process_2018	regulation of release of sequestered calcium ion into cytosol (GO:0051279)	1/50	0.1714539764404576	1.0	0	0	5.333333333333334	9.405015505805961	DMD
GO_Biological_Process_2018	regulation of ion transport (GO:0043269)	1/51	0.1745688066121261	1.0	0	0	5.2287581699346415	9.12646435464318	NEDD4
GO_Biological_Process_2018	fatty acid oxidation (GO:0019395)	1/51	0.1745688066121261	1.0	0	0	5.2287581699346415	9.12646435464318	ACAT1
GO_Biological_Process_2018	receptor internalization (GO:0031623)	1/51	0.1745688066121261	1.0	0	0	5.2287581699346415	9.12646435464318	NEDD4
GO_Biological_Process_2018	fatty acid beta-oxidation (GO:0006635)	1/51	0.1745688066121261	1.0	0	0	5.2287581699346415	9.12646435464318	ACAT1
GO_Biological_Process_2018	coenzyme metabolic process (GO:0006732)	1/52	0.1776720824614328	1.0	0	0	5.128205128205129	8.860593133598082	ACAT1
GO_Biological_Process_2018	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	1/54	0.18384414020581769	1.0	0	0	4.938271604938271	8.363787379918447	NEDD4
GO_Biological_Process_2018	embryonic organ development (GO:0048568)	1/54	0.18384414020581769	1.0	0	0	4.938271604938271	8.363787379918447	PCSK5
GO_Biological_Process_2018	membrane fusion (GO:0061025)	1/55	0.1869130062205927	1.0	0	0	4.848484848484849	8.131452013316766	ERVW-1
GO_Biological_Process_2018	cellular response to nutrient levels (GO:0031669)	1/55	0.1869130062205927	1.0	0	0	4.848484848484849	8.131452013316766	USP33
GO_Biological_Process_2018	intracellular transport of virus (GO:0075733)	1/55	0.1869130062205927	1.0	0	0	4.848484848484849	8.131452013316766	KPNA5
GO_Biological_Process_2018	action potential (GO:0001508)	1/55	0.1869130062205927	1.0	0	0	4.848484848484849	8.131452013316766	DMD
GO_Biological_Process_2018	transport of virus (GO:0046794)	1/55	0.1869130062205927	1.0	0	0	4.848484848484849	8.131452013316766	KPNA5
GO_Biological_Process_2018	negative regulation of supramolecular fiber organization (GO:1902904)	1/55	0.1869130062205927	1.0	0	0	4.848484848484849	8.131452013316766	NAV3
GO_Biological_Process_2018	regulation of cellular catabolic process (GO:0031329)	1/56	0.18997048614867384	1.0	0	0	4.761904761904762	7.908983594986465	USP33
GO_Biological_Process_2018	negative regulation of cellular response to growth factor stimulus (GO:0090288)	1/56	0.18997048614867384	1.0	0	0	4.761904761904762	7.908983594986465	NEDD4
GO_Biological_Process_2018	organonitrogen compound catabolic process (GO:1901565)	1/57	0.19301662163101066	1.0	0	0	4.678362573099415	7.69580805307652	CLN5
GO_Biological_Process_2018	DNA-dependent DNA replication (GO:0006261)	1/57	0.19301662163101066	1.0	0	0	4.678362573099415	7.69580805307652	ORC4
GO_Biological_Process_2018	chordate embryonic development (GO:0043009)	1/57	0.19301662163101066	1.0	0	0	4.678362573099415	7.69580805307652	PCSK5
GO_Biological_Process_2018	positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	2/216	0.1942920997295149	1.0	0	0	2.469135802469136	4.045413786648346	PRKCH;TRIM22
GO_Biological_Process_2018	protein homotetramerization (GO:0051289)	1/58	0.1960514542139785	1.0	0	0	4.597701149425287	7.491393713583766	SOD2
GO_Biological_Process_2018	phospholipid transport (GO:0015914)	1/59	0.1990750252869324	1.0	0	0	4.519774011299434	7.295247520074563	ATP9B
GO_Biological_Process_2018	receptor metabolic process (GO:0043112)	1/59	0.1990750252869324	1.0	0	0	4.519774011299434	7.295247520074563	NEDD4
GO_Biological_Process_2018	response to light stimulus (GO:0009416)	1/59	0.1990750252869324	1.0	0	0	4.519774011299434	7.295247520074563	MAPK10
GO_Biological_Process_2018	viral process (GO:0016032)	2/221	0.20110209258657888	1.0	0	0	2.413273001508296	3.8707513159725706	NEDD4;PCSK5
GO_Biological_Process_2018	regulation of protein metabolic process (GO:0051246)	1/60	0.2020873760561381	1.0	0	0	4.4444444444444455	7.106911646099579	BTBD1
GO_Biological_Process_2018	renal system development (GO:0072001)	1/60	0.2020873760561381	1.0	0	0	4.4444444444444455	7.106911646099579	PCSK5
GO_Biological_Process_2018	mitotic cytokinesis (GO:0000281)	1/60	0.2020873760561381	1.0	0	0	4.4444444444444455	7.106911646099579	EFHC1
GO_Biological_Process_2018	mitotic cell cycle phase transition (GO:0044772)	2/222	0.20246763124173775	1.0	0	0	2.4024024024024024	3.837057659896806	ORC4;CDC27
GO_Biological_Process_2018	positive regulation of protein binding (GO:0032092)	1/61	0.20508854760030734	1.0	0	0	4.371584699453551	6.925960452848316	USP33
GO_Biological_Process_2018	membrane lipid biosynthetic process (GO:0046467)	1/61	0.20508854760030734	1.0	0	0	4.371584699453551	6.925960452848316	SPTLC3
GO_Biological_Process_2018	response to reactive oxygen species (GO:0000302)	1/61	0.20508854760030734	1.0	0	0	4.371584699453551	6.925960452848316	SOD2
GO_Biological_Process_2018	muscle organ development (GO:0007517)	1/61	0.20508854760030734	1.0	0	0	4.371584699453551	6.925960452848316	DMD
GO_Biological_Process_2018	positive regulation of leukocyte chemotaxis (GO:0002690)	1/62	0.2080785808658528	1.0	0	0	4.301075268817204	6.7519977548481345	MOSPD2
GO_Biological_Process_2018	striated muscle contraction (GO:0006941)	1/62	0.2080785808658528	1.0	0	0	4.301075268817204	6.7519977548481345	DMD
GO_Biological_Process_2018	regulation of vesicle fusion (GO:0031338)	1/62	0.2080785808658528	1.0	0	0	4.301075268817204	6.7519977548481345	TBC1D8B
GO_Biological_Process_2018	stress-activated MAPK cascade (GO:0051403)	1/63	0.21105751659730465	1.0	0	0	4.232804232804233	6.584654358279621	MAPK10
GO_Biological_Process_2018	negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	1/63	0.21105751659730465	1.0	0	0	4.232804232804233	6.584654358279621	SOD2
GO_Biological_Process_2018	positive regulation of catabolic process (GO:0009896)	1/63	0.21105751659730465	1.0	0	0	4.232804232804233	6.584654358279621	NEDD4
GO_Biological_Process_2018	negative regulation of protein modification process (GO:0031400)	1/64	0.21402539549263275	1.0	0	0	4.166666666666667	6.423585835311476	DMD
GO_Biological_Process_2018	kidney development (GO:0001822)	1/64	0.21402539549263275	1.0	0	0	4.166666666666667	6.423585835311476	PCSK5
GO_Biological_Process_2018	regulation of proteolysis (GO:0030162)	1/64	0.21402539549263275	1.0	0	0	4.166666666666667	6.423585835311476	BTBD1
GO_Biological_Process_2018	negative regulation of neuron apoptotic process (GO:0043524)	1/64	0.21402539549263275	1.0	0	0	4.166666666666667	6.423585835311476	SOD2
GO_Biological_Process_2018	positive regulation of cell projection organization (GO:0031346)	1/64	0.21402539549263275	1.0	0	0	4.166666666666667	6.423585835311476	NAV3
GO_Biological_Process_2018	NADH dehydrogenase complex assembly (GO:0010257)	1/65	0.2169822579602424	1.0	0	0	4.102564102564103	6.268470520353364	MT-ND6
GO_Biological_Process_2018	positive regulation of protein polymerization (GO:0032273)	1/65	0.2169822579602424	1.0	0	0	4.102564102564103	6.268470520353364	NAV3
GO_Biological_Process_2018	glycerophospholipid metabolic process (GO:0006650)	1/65	0.2169822579602424	1.0	0	0	4.102564102564103	6.268470520353364	PIGN
GO_Biological_Process_2018	mitochondrial respiratory chain complex I biogenesis (GO:0097031)	1/65	0.2169822579602424	1.0	0	0	4.102564102564103	6.268470520353364	MT-ND6
GO_Biological_Process_2018	mitochondrial respiratory chain complex I assembly (GO:0032981)	1/65	0.2169822579602424	1.0	0	0	4.102564102564103	6.268470520353364	MT-ND6
GO_Biological_Process_2018	regulation of cell division (GO:0051302)	1/66	0.2199281443839533	1.0	0	0	4.040404040404041	6.1190076865338074	EFHC1
GO_Biological_Process_2018	fatty acid catabolic process (GO:0009062)	1/66	0.2199281443839533	1.0	0	0	4.040404040404041	6.1190076865338074	ACAT1
GO_Biological_Process_2018	cellular response to light stimulus (GO:0071482)	1/67	0.2228630949629938	1.0	0	0	3.9800995024875614	5.9749159004308225	NEDD4
GO_Biological_Process_2018	intracellular steroid hormone receptor signaling pathway (GO:0030518)	1/67	0.2228630949629938	1.0	0	0	3.9800995024875614	5.9749159004308225	NEDD4
GO_Biological_Process_2018	JNK cascade (GO:0007254)	1/67	0.2228630949629938	1.0	0	0	3.9800995024875614	5.9749159004308225	MAPK10
GO_Biological_Process_2018	sphingolipid biosynthetic process (GO:0030148)	1/67	0.2228630949629938	1.0	0	0	3.9800995024875614	5.9749159004308225	SPTLC3
GO_Biological_Process_2018	negative regulation of protein binding (GO:0032091)	1/68	0.225787149721638	1.0	0	0	3.9215686274509807	5.835931525049468	USP33
GO_Biological_Process_2018	positive regulation of autophagy (GO:0010508)	1/68	0.225787149721638	1.0	0	0	3.9215686274509807	5.835931525049468	TRIM22
GO_Biological_Process_2018	cellular response to UV (GO:0034644)	1/68	0.225787149721638	1.0	0	0	3.9215686274509807	5.835931525049468	NEDD4
GO_Biological_Process_2018	regulation of protein localization to plasma membrane (GO:1903076)	1/68	0.225787149721638	1.0	0	0	3.9215686274509807	5.835931525049468	PRKCH
GO_Biological_Process_2018	neuropeptide signaling pathway (GO:0007218)	1/71	0.2344943374597976	1.0	0	0	3.755868544600939	5.447225685184328	CYSLTR1
GO_Biological_Process_2018	interferon-gamma-mediated signaling pathway (GO:0060333)	1/71	0.2344943374597976	1.0	0	0	3.755868544600939	5.447225685184328	TRIM22
GO_Biological_Process_2018	cytoskeleton-dependent cytokinesis (GO:0061640)	1/71	0.2344943374597976	1.0	0	0	3.755868544600939	5.447225685184328	EFHC1
GO_Biological_Process_2018	regulation of cation channel activity (GO:2001257)	1/72	0.23737520659224876	1.0	0	0	3.703703703703704	5.326345331592234	DMD
GO_Biological_Process_2018	negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436)	1/72	0.23737520659224876	1.0	0	0	3.703703703703704	5.326345331592234	CDC27
GO_Biological_Process_2018	regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439)	1/73	0.2402453780074235	1.0	0	0	3.6529680365296797	5.209477514445071	CDC27
GO_Biological_Process_2018	response to metal ion (GO:0010038)	1/73	0.2402453780074235	1.0	0	0	3.6529680365296797	5.209477514445071	NEDD4
GO_Biological_Process_2018	lysosomal transport (GO:0007041)	1/73	0.2402453780074235	1.0	0	0	3.6529680365296797	5.209477514445071	NEDD4
GO_Biological_Process_2018	regulation of fat cell differentiation (GO:0045598)	1/73	0.2402453780074235	1.0	0	0	3.6529680365296797	5.209477514445071	FTO
GO_Biological_Process_2018	regulation of G-protein coupled receptor protein signaling pathway (GO:0008277)	1/75	0.2459537842415853	1.0	0	0	3.5555555555555562	4.987063572039107	USP33
GO_Biological_Process_2018	mitotic spindle organization (GO:0007052)	1/75	0.2459537842415853	1.0	0	0	3.5555555555555562	4.987063572039107	EFHC1
GO_Biological_Process_2018	purine ribonucleotide biosynthetic process (GO:0009152)	1/76	0.2487920970957095	1.0	0	0	3.5087719298245608	4.881184851601301	ACAT1
GO_Biological_Process_2018	positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition (GO:0051437)	1/77	0.25161986808987913	1.0	0	0	3.463203463203464	4.778652087628315	CDC27
GO_Biological_Process_2018	protein deubiquitination (GO:0016579)	2/258	0.2521713328365607	1.0	0	0	2.0671834625323	2.8478481246183773	INO80C;USP33
GO_Biological_Process_2018	negative regulation of ubiquitin protein ligase activity (GO:1904667)	1/78	0.2544371359246685	1.0	0	0	3.418803418803418	4.679321311530819	CDC27
GO_Biological_Process_2018	protein modification by small protein removal (GO:0070646)	2/262	0.2577331643160714	1.0	0	0	2.0356234096692107	2.7599602566916333	INO80C;USP33
GO_Biological_Process_2018	anaphase-promoting complex-dependent catabolic process (GO:0031145)	1/80	0.2600403158441355	1.0	0	0	3.333333333333333	4.489728663494438	CDC27
GO_Biological_Process_2018	response to calcium ion (GO:0051592)	1/80	0.2600403158441355	1.0	0	0	3.333333333333333	4.489728663494438	NEDD4
GO_Biological_Process_2018	peptidyl-tyrosine phosphorylation (GO:0018108)	1/80	0.2600403158441355	1.0	0	0	3.333333333333333	4.489728663494438	FRK
GO_Biological_Process_2018	retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)	1/81	0.2628263044704183	1.0	0	0	3.2921810699588483	4.3992161457331305	ATP9B
GO_Biological_Process_2018	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	1/81	0.2628263044704183	1.0	0	0	3.2921810699588483	4.3992161457331305	NEDD4
GO_Biological_Process_2018	protein catabolic process (GO:0030163)	1/82	0.2656019430180232	1.0	0	0	3.252032520325204	4.311403401062473	CLN5
