gene	gene_symbols	logFC	logCPM	F	PValue	FDR
ENSG00000152413	HOMER1	0.343225982001356	3.5875460227554	1.34062721358761	0.257492489483221	0.335019065295141
ENSG00000152422	XRCC4	0.736844092544857	3.19686930141541	25.7425318558716	2.79808323769559e-05	0.000124537011231628
ENSG00000152433	ZNF547	0.0435734821119053	1.6215389060601	0.0666814411565221	0.798272855007831	0.842380874757195
ENSG00000152439	ZNF773	-0.261818372688062	2.85475764561196	1.97128539610176	0.172192870878225	0.238547723416871
ENSG00000152443	ZNF776	0.497263160112772	4.83477553764747	14.8615682822709	0.000685224074580723	0.00198742310044482
ENSG00000152454	ZNF256	0.0901831534805724	2.8195789872067	0.413315196268144	0.525944358145245	0.605451651143207
ENSG00000152455	SUV39H2	1.08387605743326	3.48040085982379	67.1538136718889	1.15915489083109e-08	1.7212920692164e-07
ENSG00000152457	DCLRE1C	0.256392780059011	3.67597623566236	4.5416510479859	0.042740918319946	0.0718940658937185
ENSG00000152463	OLAH	-2.87250991367649	-0.588363220669189	58.6874179068488	4.05759968220553e-08	4.79605505636227e-07
ENSG00000152464	RPP38	0.22774726878403	3.70665795808286	3.50852096340663	0.0723855510506962	0.113444944325185
ENSG00000152465	NMT2	-2.19941045954707	5.03739140848988	59.2795855603507	3.70203434942467e-08	4.44807474984134e-07
ENSG00000152467	ZSCAN1	0.501540022087439	-0.391575652143281	0.576447005686871	0.4545653303867	0.538098646615397
ENSG00000152475	ZNF837	-0.0120805784863747	0.820009113760541	0.0023460943759533	0.961740057871547	0.971158201457237
ENSG00000152484	USP12	-0.0925708291808371	5.64696077451545	0.423919063650584	0.520724865406511	0.600543846736872
ENSG00000152492	CCDC50	-1.3937886092363	6.82409406165676	88.2476006790406	7.97454112478371e-10	1.95542541245251e-08
ENSG00000152495	CAMK4	0.466128245324617	1.93102949174505	2.90939078886536	0.100034910451897	0.149994232091281
ENSG00000152503	TRIM36	1.12814879417118	3.31862713726439	5.62228261337339	0.0254604613689907	0.0458909372509822
ENSG00000152518	ZFP36L2	-1.53054039467012	8.35278531812682	57.7334944014103	4.71012255601582e-08	5.42803322917003e-07
ENSG00000152520	PAN3	-0.054231777657345	6.08966601294209	0.106803014498157	0.746440831933194	0.800182023758634
ENSG00000152527	PLEKHH2	-2.2421576994929	4.40823975262009	51.3099244664681	1.34850039623668e-07	1.32288989882856e-06
ENSG00000152556	PFKM	0.202038092230629	5.68492427541737	1.17914568653611	0.287536519036912	0.367397434047765
ENSG00000152558	TMEM123	0.0789424741299197	8.26856248414169	0.252020303118929	0.619898538928248	0.691068462756954
ENSG00000152578	GRIA4	-6.52455208336639	2.75188909195318	184.394922111639	2.7607191042756e-13	3.28143642300916e-11
ENSG00000152580	IGSF10	-4.35409912615599	4.82813435213915	146.339965010718	3.71314709065371e-12	2.75840913575847e-10
ENSG00000152582	SPEF2	-0.057067323327694	3.85209934653918	0.0636042606491116	0.80287855617687	0.846239326440665
ENSG00000152583	SPARCL1	-2.17751885821821	9.23608952120502	129.379224686906	1.43387211916964e-11	8.17011464190781e-10
ENSG00000152592	DMP1	2.53273255207778	-3.48044734183063	25.5752411544743	2.92232852065942e-05	0.000129255039482111
ENSG00000152595	MEPE	1.9393341725622	-2.0840181838541	10.5165095896922	0.00347425432005376	0.0081427375230842
ENSG00000152601	MBNL1	-0.744260524630003	7.74957284840762	31.3757764246855	7.02489779013877e-06	3.77438752087875e-05
ENSG00000152611	CAPSL	4.05287728370403	-0.779964208502782	61.5695198815594	3.43970936317995e-08	4.19489709847651e-07
ENSG00000152620	NADK2	0.404546647096362	5.56123364076367	10.7623004594948	0.00295838648454485	0.00709001912240022
ENSG00000152642	GPD1L	-0.201450541611514	6.88944280084964	1.23709515684658	0.276252124408179	0.355262108893854
ENSG00000152661	GJA1	0.381529866476778	8.07616684539097	1.43035737932167	0.242543928652084	0.318734496188101
ENSG00000152669	CCNO	1.35598024606451	2.87817370610804	4.02453901255912	0.0553948445137413	0.0898483700045335
ENSG00000152672	CLEC4F	-3.43978395388644	0.482560835170177	110.152376609202	8.04396123940674e-11	3.1984873215972e-09
ENSG00000152683	SLC30A6	0.469276938683283	5.66216794064492	17.8859046710113	0.000258438050354183	0.000851751403880481
ENSG00000152684	PELO	0.429608346780169	4.8193820995826	9.32909235171266	0.00517029506162497	0.0115245284745932
ENSG00000152689	RASGRP3	-0.256138404745354	4.15659767521957	3.63845056757053	0.0676098338982479	0.107008096885798
ENSG00000152700	SAR1B	0.52824702711911	6.54015945581426	15.6894231718761	0.000520593105528372	0.00156274065514627
ENSG00000152705	CATSPER3	0.662544490760335	-0.860365351094933	11.4241283220584	0.00230664179816128	0.00571183208711352
ENSG00000152749	GPR180	0.177321069124118	5.00738733099935	0.660335674224511	0.423850309570356	0.508535722874866
ENSG00000152760	TCTEX1D1	-0.927734202928208	-0.192453055254925	14.5511242926267	0.000760839030971755	0.00217343256366595
ENSG00000152763	WDR78	0.0796987478332793	2.82566820856925	0.115966565575246	0.736198448136546	0.791381831113017
ENSG00000152766	ANKRD22	2.58201910266091	2.57087587087359	83.0445493507739	1.4683354929247e-09	3.18945307847399e-08
ENSG00000152767	FARP1	0.488597728180691	6.74931923593219	9.01483834330045	0.00586589255401772	0.0128358492937113
ENSG00000152778	IFIT5	0.325407246953984	5.2910016670815	3.81682999132818	0.0616238356194347	0.0986888443059271
ENSG00000152779	SLC16A12	-3.5108270485085	0.785993645062788	64.9754975377125	1.58184396644449e-08	2.21899786866464e-07
ENSG00000152782	PANK1	0.585620434516421	2.71839439367425	6.7462555588924	0.0152882972426704	0.0294173579098452
ENSG00000152784	PRDM8	-1.29234330220816	1.55351540771783	28.8694923381671	1.2753469183322e-05	6.32410050028897e-05
ENSG00000152785	BMP3	-4.75285217324309	0.778746944945942	32.1101055177851	5.92933875235662e-06	3.253718753403e-05
ENSG00000152795	HNRNPDL	-0.340036244865612	7.81977748456167	10.8510397778137	0.00286040525223372	0.00688085821252427
ENSG00000152804	HHEX	-0.500765074231692	3.67586379406417	2.9406460556591	0.0983226547444866	0.147799530236286
ENSG00000152818	UTRN	-1.59731006223085	7.85001361149637	82.7118103791875	1.52831928442826e-09	3.283515061579e-08
ENSG00000152822	GRM1	0.225438343674817	-1.9837273592196	0.535404086857111	0.470914861602244	0.553494256932824
ENSG00000152894	PTPRK	-0.603086664437516	6.90618131880937	6.82112864218448	0.0147911422882754	0.0285815729660865
ENSG00000152904	GGPS1	1.12354348251919	6.14731825140778	56.2072689941338	6.00117296897878e-08	6.66569192113057e-07
ENSG00000152910	CNTNAP4	-1.83561548335951	-1.51749898789328	7.67705891018768	0.0102112291960091	0.0207995370259978
ENSG00000152926	ZNF117	-0.382805089174536	5.44109252993272	2.32154361378036	0.139714921929587	0.199659833877553
ENSG00000152931	PART1	-3.26266225653658	1.38729879935333	49.1402091657428	1.96337223228262e-07	1.81585648055991e-06
ENSG00000152932	RAB3C	-3.48643198456549	2.7611011905681	26.4354841574572	2.34093433668602e-05	0.000106593706367306
ENSG00000152939	MARVELD2	1.33609515966995	5.04236315035192	21.8994808072636	7.90107095151605e-05	0.000303722486778614
ENSG00000152942	RAD17	0.292248825165576	5.26821429658629	4.94017263703238	0.0351842322449955	0.0607925633419063
ENSG00000152944	MED21	0.349936838223351	5.16711788402902	7.0435831609345	0.0134158527068742	0.0262978500180501
ENSG00000152952	PLOD2	0.732208487379178	7.06099769383975	3.53747234077717	0.0712891100962051	0.112025165330867
ENSG00000152953	STK32B	-0.907448185339986	3.6466007888481	4.88154313841489	0.0361960540318128	0.0623226139046198
ENSG00000152954	NRSN1	-0.994824900251372	-1.79797280518594	2.33905406777395	0.138775594986956	0.198481708284056
ENSG00000152969	JAKMIP1	2.62805539002908	0.647658694119094	39.8562127964547	1.12380505724835e-06	7.92658314371063e-06
ENSG00000152977	ZIC1	-1.58796907179321	-0.227176578298696	5.41974939273903	0.0279939159796346	0.0498429139937634
ENSG00000152990	ADGRA3	-1.32740609345529	5.4569282371138	38.3020778767757	1.54262549357013e-06	1.04272015238995e-05
ENSG00000153002	CPB1	-0.905472990822649	7.87225491317843	0.499934127249505	0.485844350701049	0.567780633129932
ENSG00000153006	SREK1IP1	-0.0845473785622463	5.04560577072487	0.522736155931097	0.476157597455486	0.558515076641866
ENSG00000153012	LGI2	-0.320806505266393	2.81803012209708	0.942790286499588	0.340544900256691	0.423306869314216
ENSG00000153015	CWC27	0.13138246362977	4.70053559472171	1.47058125641789	0.236202602061544	0.311692240854301
ENSG00000153029	MR1	-0.0644572318645237	5.57920118316365	0.192524610538674	0.664463231618083	0.730520006122555
ENSG00000153037	SRP19	0.617991729830407	4.66827263660945	27.4712640336289	1.80133506306863e-05	8.51374969521151e-05
ENSG00000153044	CENPH	1.35454079179732	3.30789190857233	48.5192191571351	2.1907356148833e-07	1.99673412656003e-06
ENSG00000153046	CDYL	0.504450676382885	5.28526738655076	12.1978337421093	0.00173584266471317	0.00445776526710792
ENSG00000153048	CARHSP1	0.280292165877638	6.0302182726215	5.99414302669545	0.0214431176007819	0.0395501938795707
ENSG00000153060	TEKT5	1.90867910154426	-1.19731568272742	38.6213055220883	1.44451964931009e-06	9.83961067505162e-06
ENSG00000153064	BANK1	-2.60576330738175	2.47201655839213	18.0194910669144	0.000247975361246091	0.000822467487762328
ENSG00000153066	TXNDC11	0.517855326850788	6.08046139803854	20.8375184180343	0.000106943569259945	0.000396376815517514
ENSG00000153071	DAB2	-1.0904230547256	7.18893295854202	24.81653005612	3.56557451033734e-05	0.000153075425808874
ENSG00000153086	ACMSD	0.859631292915176	0.238089580046716	1.92880510282914	0.176720584875507	0.243903179495312
ENSG00000153093	ACOXL	0.580644581989435	-0.973152285645107	2.29506031019474	0.141899481028832	0.202310899150378
ENSG00000153094	BCL2L11	0.85788490458483	5.94693831996856	39.4550430255276	1.21864400890334e-06	8.49362602422289e-06
ENSG00000153107	ANAPC1	0.305621306663872	4.90628102205276	5.64675647098683	0.025171912213608	0.0454449463659147
ENSG00000153113	CAST	-0.316649123935561	8.25665440244358	4.83600882961611	0.0370042484774826	0.0634886947709214
ENSG00000153130	SCOC	0.530129449314409	6.53744743892084	9.78469673000314	0.00431647094112414	0.00985180661198924
ENSG00000153132	CLGN	2.87773595863876	4.31407581266861	35.9499417895481	2.53034232248269e-06	1.5838280879232e-05
ENSG00000153140	CETN3	0.339008559602513	4.17376150283789	5.76986744055946	0.0237742143920227	0.0432721079314724
ENSG00000153147	SMARCA5	0.516411892480963	7.35393463516795	19.5494849808717	0.000155965240032792	0.000549855319587385
ENSG00000153157	SYCP2L	-1.25876883556192	-1.06760199535282	18.3318558999407	0.000225255183457046	0.000756922056765014
ENSG00000153162	BMP6	-3.1973750693063	3.29356180027322	84.3595590865633	1.25495003045693e-09	2.83106482381038e-08
ENSG00000153165	RGPD3	-0.187661312454851	-2.08993232912295	0.535076817464584	0.471049096324016	0.553603886064225
ENSG00000153179	RASSF3	-0.19382895815128	6.32774856608327	1.94567579827204	0.174905394382198	0.241760144738261
ENSG00000153187	HNRNPU	0.826678309832423	9.14645826924513	71.8753129870802	6.05623346167406e-09	1.00398327362545e-07
ENSG00000153201	RANBP2	-0.085251454630484	7.50635742998801	0.446185649525767	0.510062694522917	0.590885875629461
ENSG00000153207	AHCTF1	0.788005925058606	6.63226002688524	19.8362742859695	0.000143253959518135	0.00051114566446529
ENSG00000153208	MERTK	-0.962173212279084	4.11991465053892	41.7533968674325	7.71339784966291e-07	5.7782529025599e-06
ENSG00000153214	TMEM87B	0.880963412005498	6.42185978380699	27.5421305251359	1.76967878845899e-05	8.386387717251e-05
ENSG00000153233	PTPRR	0.112741570545911	-0.825506073435976	0.176614436104028	0.677766210957589	0.741315176118617
ENSG00000153234	NR4A2	-1.0019284241891	5.33797827033058	7.59388390767114	0.0105795312319557	0.0214281255933081
ENSG00000153237	CCDC148	0.100151552226508	0.846175625427347	0.157033387650924	0.695149488890225	0.756317170294542
ENSG00000153246	PLA2R1	-1.72213625718289	5.38195190096538	77.4053167804381	2.94494606382058e-09	5.60420866644201e-08
ENSG00000153250	RBMS1	-1.13696054899283	6.54134211367934	46.0109574449126	3.44386030713116e-07	2.91310314011538e-06
ENSG00000153253	SCN3A	-4.45399502149581	2.17842035322408	112.74861360654	6.2850620819063e-11	2.63562504754902e-09
ENSG00000153266	FEZF2	-6.33883318976711	-2.29939134455192	227.410940390814	2.21955634398676e-13	2.76294772820154e-11
ENSG00000153283	CD96	-0.694689410939451	3.03008604290909	3.56933691139717	0.0701040903078234	0.11044325222202
ENSG00000153291	SLC25A27	-3.4675167803286	2.86567531641464	135.127641606799	8.92683636396703e-12	5.56869351959885e-10
ENSG00000153292	ADGRF1	-2.67818676572605	0.701201882133815	27.1391374454948	1.95806303583646e-05	9.13421201811962e-05
ENSG00000153294	ADGRF4	4.89283740360355	0.153878335820712	82.9128940980589	1.49176047690326e-09	3.21817336293689e-08
ENSG00000153303	FRMD1	-4.75385677619658	1.55681224435872	49.5095011006463	1.84032548376646e-07	1.72164504887902e-06
ENSG00000153310	CYRIB	1.5866296376653	6.82538841529852	86.7369265410798	9.49289514707935e-10	2.24410741992761e-08
ENSG00000153317	ASAP1	0.554263854496881	6.34480763355987	25.1333969003248	3.28003989458273e-05	0.000142589118274019
ENSG00000153339	TRAPPC8	0.134715753403595	6.04818338807183	1.38778195775677	0.24949410843332	0.326243435554198
ENSG00000153347	FAM81B	0.452651448671487	-1.04775164724793	1.06586102725896	0.311429485344624	0.392768977158575
ENSG00000153363	LINC00467	1.26784329730865	3.77227826569703	40.8172577151063	9.2745940667597e-07	6.75015557110625e-06
ENSG00000153391	INO80C	0.144882067958416	3.53691830832954	1.27880235633622	0.268487871543749	0.34676180446378
ENSG00000153395	LPCAT1	1.44939497348825	6.50894974842257	84.9169211953559	1.174813863402e-09	2.67209721112051e-08
ENSG00000153404	PLEKHG4B	-1.63628037663487	4.17149204281149	4.21548126080619	0.0502882898584244	0.0827064744532262
ENSG00000153406	NMRAL1	1.03295347305547	5.22665214963766	41.4646501390143	8.16232229090691e-07	6.06522657997345e-06
ENSG00000153443	UBALD1	0.458387130540935	4.06060678683871	9.328217790689	0.00517210131637152	0.0115266951514457
ENSG00000153446	C16orf89	-4.31204405752202	4.17935698752583	37.360402127438	1.87631575009915e-06	1.22872004156374e-05
ENSG00000153485	TMEM251	0.43854021831507	3.7322885547229	9.65230192464308	0.0045475455770386	0.0103034698713997
ENSG00000153487	ING1	0.0957497943052754	4.21777660254451	0.557253568052275	0.462093603711008	0.54502589579828
ENSG00000153495	TEX29	0.194632688443879	-1.92041863461658	0.30947445831187	0.582779091580071	0.658479851002342
ENSG00000153531	ADPRHL1	0.611426689873603	2.55079889842433	6.71831309948941	0.015478516457344	0.0297398875268513
ENSG00000153551	CMTM7	-1.99810718409129	5.01758465345494	123.548791542616	2.36190329456566e-11	1.21547853901903e-09
ENSG00000153558	FBXL2	0.345838879747241	3.71096068346063	3.5242962423337	0.0717857556695096	0.112671060255972
ENSG00000153560	UBP1	0.338198772123427	6.90491461794722	6.99468131389752	0.013705681881123	0.0267767068776836
ENSG00000153561	RMND5A	0.172134756920082	6.76709742624427	2.48330286579985	0.127201175049964	0.184350979258745
ENSG00000153563	CD8A	-0.235744499515536	3.64908378325111	0.427835850949579	0.51882055039428	0.598847460953384
ENSG00000153574	RPIA	0.20618466557855	4.47208762519222	4.88923660817486	0.0360614526580014	0.0621256931739834
ENSG00000153707	PTPRD	0.959093420365979	3.63586628310219	6.11862050679024	0.0202590310909233	0.0376173032451566
ENSG00000153714	LURAP1L	0.731053434190094	5.06160920390741	7.48032496654658	0.0111060726767521	0.0223384364907469
ENSG00000153721	CNKSR3	-1.1646698460006	4.05363399869552	12.9691342144639	0.00131624604069241	0.00349653555075794
ENSG00000153767	GTF2E1	0.97364034561215	4.42618476297	51.2971331764191	1.35144716711744e-07	1.32531023645459e-06
ENSG00000153774	CFDP1	-0.199491604578668	5.3151144885395	1.99637010449415	0.169585067752692	0.235478009614392
ENSG00000153786	ZDHHC7	-0.212410591901763	6.02853789238115	3.77554950732558	0.0629538736724218	0.100556632503172
ENSG00000153789	CIBAR2	-0.0115844573001553	-2.50754761003541	0.00166569527441488	0.967770618260488	0.975750338780276
ENSG00000153790	C7orf31	-1.08585553260719	2.45158197977066	25.1373114239347	3.2766706783244e-05	0.000142465063240237
ENSG00000153802	TMPRSS11D	-0.240142525044807	-2.98021162780856	0.22531227222529	0.639518559151971	0.708454076090945
ENSG00000153814	JAZF1	-0.847705049447372	4.63269165455663	19.1601172940271	0.000175212134344644	0.000608060697301802
ENSG00000153815	CMIP	-0.266873744583572	6.14470305036372	5.8995887974648	0.0223936245249647	0.0410812409550849
ENSG00000153820	SPHKAP	-8.37919223480143	1.44006648987535	354.379049054288	1.25307235182259e-16	8.24491772443271e-14
ENSG00000153822	KCNJ16	-6.88398042186125	1.89215844196431	161.075058811128	1.27475090969766e-12	1.13637875449983e-10
ENSG00000153823	PID1	-2.97575553702469	4.42473522439919	112.081847865381	6.69323210447386e-11	2.77728932743446e-09
ENSG00000153827	TRIP12	0.146667674950401	8.01603515562928	1.27720652417248	0.268779677077756	0.347025153057549
ENSG00000153832	FBXO36	0.344952473060559	3.25347803874501	2.8435048912689	0.10375843726928	0.15471820567433
ENSG00000153879	CEBPG	0.189655740862184	6.00816560355732	2.08973095716065	0.160287980215776	0.224554310720013
ENSG00000153885	KCTD15	0.712897865499541	5.03575744434357	15.577652772345	0.000540073139079084	0.00161367944625911
ENSG00000153896	ZNF599	-0.0651417003440072	2.78448664201025	0.261916685304876	0.61314378902878	0.685418413891442
ENSG00000153898	MCOLN2	1.2702389910145	1.68188990935311	29.921006073104	9.89653790394947e-06	5.08630881487156e-05
ENSG00000153902	LGI4	-3.05832934992924	3.11050896221328	106.541232133336	1.14289650012465e-10	4.18330394449597e-09
ENSG00000153904	DDAH1	0.974810907725788	6.4084497143578	21.2726057015908	9.43854483695218e-05	0.000354973035614008
ENSG00000153914	SREK1	0.099276391351102	6.46848190220627	0.566542325252913	0.458425167710718	0.541716390562118
ENSG00000153922	CHD1	0.275923843376751	6.32164131621244	2.58198375807889	0.120214009090538	0.175661703744554
ENSG00000153930	ANKFN1	-2.15623736705515	-0.0382883675679696	10.4608145959079	0.00331951451659259	0.00782052716675499
ENSG00000153933	DGKE	0.7223249319667	4.46729588359331	10.2949659460372	0.00353840591052907	0.00827414514617286
ENSG00000153936	HS2ST1	0.369727903870651	5.67139295245712	6.17316949501428	0.0197630200638313	0.0368100734288587
ENSG00000153944	MSI2	1.73543258017986	7.22205860185217	109.749314837952	8.36163980390356e-11	3.29165122479879e-09
ENSG00000153956	CACNA2D1	-1.74408686708175	5.01816017901388	38.8655225946283	1.37401199560835e-06	9.42437862959463e-06
ENSG00000153975	ZUP1	0.50643899615923	3.37812344405705	11.3623577473121	0.0023603101115966	0.00582437449182712
ENSG00000153976	HS3ST3A1	1.70546265931413	-0.176610257493228	21.890676048225	7.92068888865283e-05	0.000304434266255801
ENSG00000153982	GDPD1	0.9009781461897	3.09955760274232	6.96756151377645	0.0138693722736338	0.0270334393272584
ENSG00000153989	NUS1	0.20020833921118	5.35482494921297	2.19198447627535	0.150796990026849	0.212963758145543
ENSG00000153993	SEMA3D	-2.66647060628005	3.8167008438814	30.7550210649234	8.12196406869842e-06	4.28258876242093e-05
ENSG00000154001	PPP2R5E	0.272488351901547	6.06154133714185	6.20445486831625	0.0194845954949667	0.0363478328947891
ENSG00000154016	GRAP	-0.771117644359393	0.339244280525935	11.5239083532766	0.00222272901921451	0.00553279737398604
ENSG00000154025	SLC5A10	0.649666321071378	-1.47327461081449	3.05340596486368	0.0924200240242568	0.139893047264629
ENSG00000154027	AK5	-4.63275300334099	5.27189990283836	92.7446511746481	4.81109051821099e-10	1.29943876248604e-08
ENSG00000154040	CABYR	1.01825787713275	2.91289794105329	19.2581615165269	0.000170135165338068	0.00059273920746917
ENSG00000154059	IMPACT	0.025310728217284	5.89986389773747	0.0333151584625255	0.856592778882257	0.888819939338835
ENSG00000154065	ANKRD29	-3.20689659573849	4.02677914213545	69.9900747247118	7.81773180512589e-09	1.24086131846387e-07
ENSG00000154079	SDHAF4	-0.485001811307176	3.28982737019583	8.58902952809534	0.00697639436501813	0.0149335908812762
ENSG00000154080	CHST9	-5.14607264058327	3.10066836344519	58.6077768250658	4.10816152717223e-08	4.8413238295695e-07
ENSG00000154096	THY1	1.03575182541831	7.12195681645784	13.6492277777339	0.00103671336614287	0.00283827757810167
ENSG00000154099	DNAAF1	0.179382704903812	1.41882096800629	0.206772467255428	0.653098496459981	0.72032155769762
ENSG00000154102	C16orf74	0.72031571705116	2.51338829519879	5.00682186545707	0.0340720565711969	0.059122270711103
ENSG00000154114	TBCEL	-0.243224343754775	4.80869122898531	2.92199238611774	0.0993404496879619	0.149116120503484
ENSG00000154118	JPH3	0.829587941287073	-0.46152141994859	6.14816722257888	0.0199886822767701	0.0371877766741984
ENSG00000154122	ANKH	-0.27683836710215	6.52396653459745	2.53809731658065	0.123264425311315	0.179454872694037
ENSG00000154124	OTULIN	0.51152516445384	4.83454814073047	22.2252565011055	7.21085670185064e-05	0.000281179659878147
ENSG00000154127	UBASH3B	-0.234081837512612	2.67211482621921	1.7788368503946	0.193906448353542	0.264061730658362
ENSG00000154133	ROBO4	-2.25515237479614	5.7579444382217	106.968610042797	1.09581292241404e-10	4.0593552427496e-09
ENSG00000154134	ROBO3	-2.82968877632713	3.11915842551603	145.05222595589	4.09453253852122e-12	3.00139009819718e-10
ENSG00000154144	TBRG1	-0.66558089242047	4.68362014050401	36.4650915292931	2.26668677275313e-06	1.44165452163482e-05
ENSG00000154146	NRGN	0.00782630580112805	2.00489738831782	0.000776948949049261	0.977976530025908	0.983528563894828
ENSG00000154153	RETREG1	0.719067263139008	5.7234465582687	8.55391626254378	0.00707772861859876	0.0151282411922791
ENSG00000154162	CDH12	-4.80646916912046	-0.0841688533117486	79.9111690576632	2.15155488897567e-09	4.36230516191068e-08
ENSG00000154165	GPR15	-2.92272829595605	-0.336166760466517	25.640349193357	2.87327957232302e-05	0.000127370999328115
ENSG00000154174	TOMM70	0.754932234840021	7.21176391135635	44.4380136054598	4.61183966847325e-07	3.7276451956203e-06
ENSG00000154175	ABI3BP	-2.84150608363121	6.40225034188659	41.830618534804	7.59790194926956e-07	5.70565272739305e-06
ENSG00000154188	ANGPT1	-3.22006224453167	4.25130329437181	107.932797981702	9.97089997078641e-11	3.80080162006229e-09
ENSG00000154198	CYP4Z2P	1.49420123051357	3.58010704218564	4.85247783681781	0.0367096403527545	0.0630811410986427
ENSG00000154217	PITPNC1	-0.302084603618113	5.0227401941966	1.26603751396566	0.270833592397067	0.349481057428695
ENSG00000154222	CC2D1B	0.0185926688480819	5.27629377780493	0.0220840160434714	0.883015137822271	0.910289227952343
ENSG00000154227	CERS3	-2.32664419503852	-1.22248708778442	24.4532955087701	3.92629270615603e-05	0.000166288274229305
ENSG00000154229	PRKCA	-1.96157625617842	3.90298265747689	68.8956315313098	9.08805695382034e-09	1.39682121200681e-07
ENSG00000154237	LRRK1	-1.10403479007368	4.73851100418578	33.9296918235613	3.93251860934623e-06	2.30243965612888e-05
ENSG00000154240	CEP112	-1.95918900915967	3.93752209591611	85.1995774017579	1.1362967824274e-09	2.60162067791062e-08
ENSG00000154252	GAL3ST2	4.57000186894309	-0.949211315186892	50.2295783210853	2.03597279400918e-07	1.87501174824613e-06
ENSG00000154258	ABCA9	-4.32400229413002	5.36931952217624	92.7787614404561	4.79304255591758e-10	1.29604433495873e-08
ENSG00000154262	ABCA6	-3.28617236012635	4.76991248772538	111.503730941476	7.07028996162548e-11	2.89034708712308e-09
ENSG00000154263	ABCA10	-5.63263207278087	3.70144538342494	184.360008915681	2.76668965645426e-13	3.28143642300916e-11
ENSG00000154265	ABCA5	-1.89495747049739	5.07903493080646	72.7664879213415	5.37704403864179e-09	9.09391750354137e-08
ENSG00000154269	ENPP3	-1.31111836215972	1.10006936332144	23.3055780065321	5.35029552475543e-05	0.000217370504008551
ENSG00000154274	C4orf19	-0.592204327810024	3.08329539795118	1.40129653589275	0.247260689825224	0.323718455719162
ENSG00000154277	UCHL1	-0.494213620615335	4.57634066124437	0.766717720912421	0.389285193381589	0.473895260962081
ENSG00000154305	MIA3	0.434244769895849	7.17062752722431	10.9809726638465	0.00272324834987372	0.00659165876751863
ENSG00000154309	DISP1	-0.279756079768682	3.77820621537975	3.56213139894556	0.0703700883399292	0.110807828562618
ENSG00000154310	TNIK	0.339037381997485	4.81388237980793	1.20434660322738	0.282555945073009	0.361937218044526
ENSG00000154316	TDH	-0.387689382346841	-2.29179361209499	0.626768258690117	0.435736273133977	0.519974605236093
ENSG00000154319	FAM167A	0.0178243631936167	3.06309490979942	0.00132673105162552	0.971223390246107	0.978723243095724
ENSG00000154328	NEIL2	0.00408747879353011	4.6868059416132	0.000662407489332242	0.979664224825757	0.98447348556581
ENSG00000154330	PGM5	-3.77082707025726	4.69300044023384	107.853297034162	1.00485599198947e-10	3.82495803562383e-09
ENSG00000154342	WNT3A	0.320761251209832	-1.53357690513202	0.374489000051491	0.546116891326853	0.625028588247229
ENSG00000154358	OBSCN	-1.68316514092982	4.98969008254794	22.1954588823913	7.27119785396425e-05	0.00028305332116397
ENSG00000154359	LONRF1	-0.912334431871153	4.90708448123723	31.6579072698892	6.58011429770701e-06	3.56132899759368e-05
ENSG00000154370	TRIM11	1.24687404116979	4.86194655984946	48.6199244461107	2.15201424426776e-07	1.96728129805953e-06
ENSG00000154380	ENAH	1.39052597364882	8.25897438212395	81.9478198969123	1.67627474630869e-09	3.56068540055735e-08
ENSG00000154429	CCSAP	1.02423922595028	4.81715009123626	48.9615214496251	2.02606870736927e-07	1.86759201895096e-06
ENSG00000154447	SH3RF1	0.327525130604491	5.63872771676484	3.46816138737807	0.0739461784510927	0.115543516990611
ENSG00000154451	GBP5	1.15813544111576	4.19319215844461	8.11204827645382	0.00850019345434231	0.0177378876471154
ENSG00000154473	BUB3	1.39044545945182	7.15446748893657	94.504445624929	3.96869464116595e-10	1.11119428985432e-08
ENSG00000154478	GPR26	-0.392165195983953	1.48912296346483	0.176857428032983	0.677557798876922	0.7411165553914
ENSG00000154479	CCDC173	0.287244146818749	-0.0250598288755702	0.884625738203193	0.355630357065565	0.439186418390923
ENSG00000154485	MMP21	-1.07720532618934	-2.709851706864	10.4645083554146	0.00331481025346532	0.00781144208702261
ENSG00000154493	C10orf90	-5.97557832026058	1.38690295089749	237.242517500156	1.49599317108216e-14	3.15586040327142e-12
ENSG00000154511	DIPK1A	-0.766025204421441	4.72054912094344	11.187744013897	0.00251949651222503	0.00616871499205623
ENSG00000154518	ATP5MC3	0.44738665420225	7.18258988063522	12.05127215078	0.00183091899673654	0.00466421888595265
ENSG00000154529	CNTNAP3B	-5.02510562052422	1.31320472315902	265.554722100307	3.96496911620142e-15	1.11808083190027e-12
ENSG00000154548	SRSF12	-2.07731105839663	-0.119351269058154	62.8112525515654	2.170799195004e-08	2.84582712305197e-07
ENSG00000154553	PDLIM3	-2.38383449623723	6.4258123643595	54.2739476681819	8.21126710431862e-08	8.64121730494459e-07
ENSG00000154556	SORBS2	-2.5438823568311	6.20029355499171	54.0591874896299	8.50636077635367e-08	8.89081997180535e-07
ENSG00000154582	ELOC	1.39330654461707	5.78153123424049	73.6279792482654	4.79793239015207e-09	8.30769809535417e-08
ENSG00000154589	LY96	-0.406175144165393	2.97180238050664	2.84624791909823	0.103600253272316	0.154550030366423
ENSG00000154608	CEP170P1	-0.0123469478951293	-1.61170986983474	0.00260457907604139	0.959689246268837	0.969476982038285
